	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


  -8.6999999999999993e+00	  -5.2884444779999984e-01	   1.6208049100000000e-02	
  -8.5999999999999996e+00	  -5.2088063679999974e-01	   1.6151583200000000e-02	
  -8.5000000000000000e+00	  -5.1280987499999997e-01	   1.6095762499999999e-02	
  -8.3999999999999986e+00	  -5.0463377279999988e-01	   1.6040588799999998e-02	
  -8.2999999999999989e+00	  -4.9635393579999987e-01	   1.5986063900000000e-02	
  -8.1999999999999993e+00	  -4.8797196479999982e-01	   1.5932189600000000e-02	
  -8.0999999999999996e+00	  -4.7948945579999991e-01	   1.5878967700000000e-02	
  -8.0000000000000000e+00	  -4.7090799999999999e-01	   1.5826399999999997e-02	
  -7.8999999999999986e+00	  -4.6222918379999978e-01	   1.5774488299999997e-02	
  -7.7999999999999989e+00	  -4.5345458879999989e-01	   1.5723234399999998e-02	
  -7.6999999999999993e+00	  -4.4458579179999991e-01	   1.5672640099999999e-02	
  -7.5999999999999996e+00	  -4.3562436479999989e-01	   1.5622707199999999e-02	
  -7.5000000000000000e+00	  -4.2657187499999993e-01	   1.5573437499999999e-02	
  -7.3999999999999986e+00	  -4.1742988479999976e-01	   1.5524832799999999e-02	
  -7.2999999999999989e+00	  -4.0819995179999979e-01	   1.5476894899999998e-02	
  -7.1999999999999993e+00	  -3.9888362879999995e-01	   1.5429625599999998e-02	
  -7.0999999999999996e+00	  -3.8948246379999996e-01	   1.5383026700000000e-02	
  -7.0000000000000000e+00	  -3.7999799999999995e-01	   1.5337099999999999e-02	
  -6.8999999999999986e+00	  -3.7043177579999986e-01	   1.5291847299999998e-02	
  -6.7999999999999989e+00	  -3.6078532479999981e-01	   1.5247270399999999e-02	
  -6.6999999999999993e+00	  -3.5106017579999982e-01	   1.5203371099999998e-02	
  -6.5999999999999996e+00	  -3.4125785279999998e-01	   1.5160151199999999e-02	
  -6.5000000000000000e+00	  -3.3137987499999999e-01	   1.5117612499999999e-02	
  -6.3999999999999986e+00	  -3.2142775679999980e-01	   1.5075756799999999e-02	
  -6.2999999999999989e+00	  -3.1140300779999985e-01	   1.5034585899999998e-02	
  -6.1999999999999993e+00	  -3.0130713279999988e-01	   1.4994101599999999e-02	
  -6.0999999999999996e+00	  -2.9114163179999986e-01	   1.4954305699999998e-02	
  -6.0000000000000000e+00	  -2.8090800000000005e-01	   1.4915200000000000e-02	
  -5.8999999999999986e+00	  -2.7060772779999975e-01	   1.4876786299999998e-02	
  -5.7999999999999989e+00	  -2.6024230079999977e-01	   1.4839066399999998e-02	
